IlmnID	Strand	UCSC_RefGene_Name	UCSC_RefGene_Accession	class
cg01628067	R	SKI	NM_003036	Enhancer
cg00690082	R	STAT5A	NM_003152	Enhancer
cg20778600	R	SH3D19;SH3D19;SH3D19	NM_001128924;NM_001128923;NM_001009555	Enhancer
cg26359133	F	SH2B3	NM_005475	Enhancer
cg20567047	R			Enhancer
cg11925609	F			Enhancer
cg03919488	F	PPM1H	NM_020700	Enhancer
cg00081417	R			Enhancer
cg18229071	R	GNG7	NM_052847	Enhancer
cg18543035	F			Enhancer
cg04742977	F	TTC7B	NM_001010854	Enhancer
cg06068897	R			Enhancer
cg23044178	R	MICAL2	NM_014632	Enhancer
cg07102368	F	C15orf27	NM_152335	Enhancer
cg01886988	F	IFITM1	NM_003641	Enhancer
cg01094309	F	RPS6KA2;RPS6KA2	NM_021135;NM_001006932	Enhancer
cg10187713	F			Enhancer
cg12058064	R	KLHL25;MIR1276	NM_022480;NR_031682	Enhancer
cg25663770	R	NCR2	NM_004828	Enhancer
cg01702055	F			Enhancer
cg13513766	R	GGTA1	NR_003191	Enhancer
cg24178897	F			Enhancer
cg02675920	R	RPTOR;RPTOR	NM_001163034;NM_020761	Enhancer
cg04162647	R	BCL11B;BCL11B	NM_022898;NM_138576	Enhancer
cg27284120	F	FPR3	NM_002030	Enhancer
cg03233624	R	MSI2	NM_138962	Enhancer
cg24751928	R			Enhancer
cg16651827	F			Enhancer
cg05526269	R	PLXNA4;PLXNA4	NM_001105543;NM_020911	Enhancer
cg02102020	R	FAM5B	NM_021165	Enhancer
cg27641076	R	AHNAK	NM_024060	Enhancer
cg05206633	R	COL23A1	NM_173465	Enhancer
cg12874792	F	RAD51L1;RAD51L1;RAD51L1	NM_133509;NM_002877;NM_133510	Enhancer
cg27662454	R			Enhancer
cg13368983	F	CFLAR;CFLAR;CFLAR	NM_001127184;NM_001127183;NM_003879	Enhancer
cg18848419	F	CHMP1B;GNAL;GNAL;GNAL	NM_020412;NM_001142339;NM_182978;NM_002071	Enhancer
cg21568106	F			Enhancer
cg01445100	R	BANP;BANP	NM_017869;NM_079837	Enhancer
cg24781973	F	FMN1	NM_001103184	Enhancer
cg16708938	R			Enhancer
cg20463526	F			Enhancer
cg22804528	F			Enhancer
cg04130557	F	SORBS2	NM_021069	Enhancer
cg03573390	F	PLLP	NM_015993	Enhancer
cg12085570	R	ADAMTS10	NM_030957	Enhancer
cg12504877	R	SLA2;SLA2	NM_032214;NM_175077	Enhancer
cg17501982	F	NCK2;NCK2	NM_003581;NM_001004722	Enhancer
cg18926409	R			Enhancer
cg19823512	F			Enhancer
cg12643449	F	IFRD1	NM_001007245	Enhancer
cg24853956	R	IFFO1;IFFO1	NM_080730;NM_001039670	Enhancer
cg12142501	R	MIR596	NR_030326	Enhancer
cg25117875	R			Enhancer
cg05864433	R	AMZ1	NM_133463	Enhancer
cg23976336	R	ICA1;ICA1;ICA1	NM_004968;NM_001136020;NM_022307	Enhancer
cg03103888	F	TMCO3	NM_017905	Enhancer
cg00449189	F			Enhancer
cg19214408	R	MXI1;MXI1	NM_130439;NM_001008541	Enhancer
cg05255351	R	LPCAT1	NM_024830	Enhancer
cg19040077	F	D2HGDH	NM_152783	Enhancer
cg24703339	F			Enhancer
cg14780427	F	RPTOR;RPTOR	NM_001163034;NM_020761	Enhancer
cg11544647	F			Enhancer
cg22792503	F	RAB37	NM_175738	Enhancer
cg24417845	F			Enhancer
cg20170223	R			Enhancer
cg11639615	R			Enhancer
cg15699623	R	POU2F2	NM_002698	Enhancer
cg06707369	F	TYROBP;TYROBP	NM_003332;NM_198125	Enhancer
cg08564487	R	SEPT9;SEPT9;SEPT9	NM_001113492;NM_001113491;NM_006640	Enhancer
cg26695387	R	MAP2K3	NM_145109	Enhancer
cg12822816	R	INPP5A	NM_005539	Enhancer
cg12098228	F	MAD1L1;MAD1L1;MAD1L1	NM_003550;NM_001013837;NM_001013836	Enhancer
cg22246295	F			Enhancer
cg14502319	R			Enhancer
cg08791813	R	RASGRF2	NM_006909	Enhancer
cg01372366	F	PTPRJ;PTPRJ	NM_002843;NM_001098503	Enhancer
cg09712464	R			Enhancer
cg13464573	F	RNF144A	NM_014746	Enhancer
cg08061755	R			Enhancer
cg15342087	R			Enhancer
cg26224466	R			Enhancer
cg15448076	R			Enhancer
cg19529472	R			Enhancer
cg13549638	F	RPTOR;RPTOR	NM_001163034;NM_020761	Enhancer
cg15989436	F			Enhancer
cg06680852	F			Enhancer
cg25133951	F			Enhancer
cg17461735	F	TLE4	NM_007005	Enhancer
cg06508320	F	PEX5L	NM_016559	Enhancer
cg08255958	R			Enhancer
cg21050240	F	LTBP4;LTBP4;LTBP4	NM_001042545;NM_001042544;NM_003573	Enhancer
cg16226866	F			Enhancer
cg03091752	F	SHANK1	NM_016148	Enhancer
cg03021329	F	ITGB5	NM_002213	Enhancer
cg22812955	R			Enhancer
cg26174398	R			Enhancer
cg11060604	F			Enhancer
cg24667042	R	PTPRE	NM_006504	Enhancer
cg00383167	F			Enhancer
cg25099087	F	SPATS2L;SPATS2L;SPATS2L;SPATS2L	NM_015535;NM_001100424;NM_001100423;NM_001100422	Enhancer
cg07783094	R	PTPRN2;PTPRN2;PTPRN2	NM_002847;NM_130842;NM_130843	Enhancer
cg15545035	R			Enhancer
cg27182012	R	LMNA;LMNA;LMNA	NM_005572;NM_170707;NM_170708	Enhancer
cg11569478	F	SYNPO2;SYNPO2;SYNPO2	NM_001128934;NM_133477;NM_001128933	Enhancer
cg25510614	F	MFSD7	NM_032219	Enhancer
cg19115393	F	CDH4	NM_001794	Enhancer
cg09668964	F			Enhancer
cg09189772	F	CDH13	NM_001257	Enhancer
cg01687878	R			Enhancer
cg27346988	R	ITGB4;ITGB4;ITGB4	NM_001005619;NM_000213;NM_001005731	Enhancer
cg02235918	R			Enhancer
cg10187029	R			Enhancer
cg21623566	R	DCC	NM_005215	Enhancer
cg00138804	F			Enhancer
cg26591696	F	COL5A3	NM_015719	Enhancer
cg07018107	R	MIR1208	NR_031613	Enhancer
cg26184501	R	ITGA3;ITGA3	NM_005501;NM_002204	Enhancer
cg12063847	F			Enhancer
cg09163921	F	CCDC57	NM_198082	Enhancer
cg23657099	F	C7orf50;C7orf50;C7orf50	NM_001134395;NM_032350;NM_001134396	Enhancer
cg02513017	F			Enhancer
cg16511994	R			Enhancer
cg14343713	R			Enhancer
cg10558233	R			Enhancer
cg13121938	R	RASA3	NM_007368	Enhancer
cg16683060	F	UBAC2;UBAC2;UBAC2	NM_001144072;NM_177967;NR_026644	Enhancer
cg14619443	F			Enhancer
cg02994923	F			Enhancer
cg09502149	R	SLC2A1	NM_006516	Enhancer
cg05701478	R			Enhancer
cg02859837	F	PTGFR;PTGFR	NM_001039585;NM_000959	Enhancer
cg09272948	R			Enhancer
cg08912841	F	ESPNP	NR_026567	Enhancer
cg23076949	R			Enhancer
cg04656451	R			Enhancer
cg27618684	F			Enhancer
cg14161589	F	RADIL	NM_018059	Enhancer
cg24799909	F			Enhancer
cg13650740	R			Enhancer
cg19256314	F	SSH1;SSH1	NM_001161330;NM_018984	Enhancer
cg14082893	F			Enhancer
cg16298760	F			Enhancer
cg04849850	F			Enhancer
cg27652490	F	KLHL26	NM_018316	Enhancer
cg17475774	F			Enhancer
cg00412749	R			Enhancer
cg18793512	F	LBH	NM_030915	Enhancer
cg06322557	R			Enhancer
cg02485410	F			Enhancer
cg01529207	R	NDUFA6	NM_002490	Enhancer
cg03303355	R			Enhancer
cg05219593	F	BMPR1A	NM_004329	Enhancer
cg15359249	F			Enhancer
cg06175001	F	GRK1	NM_002929	Enhancer
cg02508881	F			Enhancer
cg06913600	F	HAAO	NM_012205	Enhancer
cg13790288	R	CD28	NM_006139	Enhancer
cg19074748	F			Enhancer
cg11664251	R	KIF5C	NM_004522	Enhancer
cg21525330	F	SYNPO;SYNPO	NM_001166208;NM_001166209	Enhancer
cg14240536	R			Enhancer
cg05928537	R	COTL1	NM_021149	Enhancer
cg18114313	R			Enhancer
cg25338423	R	MAGI1;MAGI1;MAGI1	NM_015520;NM_001033057;NM_004742	Enhancer
cg15534212	R			Enhancer
cg20729301	F			Enhancer
cg04454664	R	ZNF366	NM_152625	Enhancer
cg26562462	F	TBC1D14;TBC1D14	NM_001113361;NM_020773	Enhancer
cg06823512	R			Enhancer
cg06527213	R	KLHL25;MIR1276	NM_022480;NR_031682	Enhancer
cg22344841	R	SDC1;SDC1	NM_002997;NM_001006946	Enhancer
cg05573434	F	SORCS2	NM_020777	Enhancer
cg00040837	F			Enhancer
cg23926543	F	ERCC6	NM_000124	Enhancer
cg23792934	R			Enhancer
cg20301074	F			Enhancer
cg11793449	F			Enhancer
cg24155427	F			Enhancer
cg17344040	R	EHD1	NM_006795	Enhancer
cg05670885	F	INPP5A	NM_005539	Enhancer
cg10808934	F			Enhancer
cg11698445	R			Enhancer
cg07948480	R			Enhancer
cg19553402	F	PLXNB2	NM_012401	Enhancer
cg11958128	F	TSPAN9;TSPAN9	NM_001168320;NM_006675	Enhancer
cg17271428	F			Enhancer
cg16081609	F	DNAJC1	NM_022365	Enhancer
cg03323793	R	PRKAG2	NM_016203	Enhancer
cg08476984	F			Enhancer
cg06591185	R	MIR149;PP14571;GPC1	NR_029702;NR_024014;NM_002081	Enhancer
cg24538292	R	NRP2;NRP2;NRP2;NRP2;NRP2;NRP2	NM_201279;NM_018534;NM_201264;NM_201267;NM_003872;NM_201266	Enhancer
cg13141009	R	PEX5L	NM_016559	Enhancer
cg03944072	F	CMIP;CMIP	NM_030629;NM_198390	Enhancer
cg23894287	R	PLEKHA2	NM_021623	Enhancer
cg18566594	R	CCND2	NM_001759	Enhancer
cg21234265	F			Enhancer
cg04603130	R	GNG7	NM_052847	Enhancer
cg06549530	F			Enhancer
cg22751954	R			Enhancer
cg02661372	R	IER5	NM_016545	Enhancer
cg27627876	F	BANP;BANP	NM_017869;NM_079837	Enhancer
cg18587063	F			Enhancer
cg04727071	R	ZBTB7A	NM_015898	Enhancer
cg00966522	R			Enhancer
cg08500112	R	PDE4D;PDE4D	NM_001165899;NM_001104631	Enhancer
cg18027207	R	RAI14;RAI14;RAI14;RAI14;RAI14;RAI14	NM_001145525;NM_001145520;NM_001145521;NM_015577;NM_001145523;NM_001145522	Enhancer
cg04726013	R	LHPP;LHPP	NM_022126;NM_001167880	Enhancer
cg05599759	R			Enhancer
cg07263979	R			Enhancer
cg10963061	F			Enhancer
cg25332298	F	ELAVL3;ELAVL3	NM_001420;NM_032281	Enhancer
cg13299728	R	VPS37B	NM_024667	Enhancer
cg00379713	R	SLC37A2;SLC37A2	NM_198277;NM_001145290	Enhancer
cg05527650	F	AHRR	NM_020731	Enhancer
cg07354583	R	CD69;CD69;CD69	NR_026672;NR_026671;NM_001781	Enhancer
cg26497768	R			Enhancer
cg14152974	R	PGM3	NM_015599	Enhancer
cg11216632	F	ARHGEF2;ARHGEF2;ARHGEF2	NM_001162383;NM_001162384;NM_004723	Enhancer
cg05679027	F	HIATL2	NR_002894	Enhancer
cg10192047	R	TMEM59L	NM_012109	Enhancer
cg04819180	F	TBCD	NM_005993	Enhancer
cg13852879	R			Enhancer
cg02005782	R			Enhancer
cg25278144	R	TBC1D16	NM_019020	Enhancer
cg18708810	R	JOSD2	NM_138334	Enhancer
cg18997983	F	SLC12A7	NM_006598	Enhancer
cg11776115	F	DOT1L	NM_032482	Enhancer
cg25461389	F			Enhancer
cg23745290	F	PPA2;PPA2;PPA2;PPA2;PPA2	NM_006903;NM_176867;NM_001034191;NM_176869;NM_176866	Enhancer
cg09451427	F	CACNA2D2;CACNA2D2	NM_001005505;NM_006030	Enhancer
cg17989313	F	C10orf47	NM_153256	Enhancer
cg18331348	R			Enhancer
cg16766632	R	LRP1	NM_002332	Enhancer
cg14116416	R			Enhancer
cg09797463	R	LIPA;LIPA	NM_001127605;NM_000235	Enhancer
cg02296627	F	RAB11FIP3	NM_014700	Enhancer
cg01735384	F			Enhancer
cg08133699	R	MMP2;MMP2	NM_001127891;NM_004530	Enhancer
cg19137806	F	INPP5A	NM_005539	Enhancer
cg20899625	R	PLXNA1	NM_032242	Enhancer
cg27400746	F	SPIRE2	NM_032451	Enhancer
cg07173049	F	CAMTA1	NM_015215	Enhancer
cg05497253	F	LHFPL2	NM_005779	Enhancer
cg06871529	R	FRY	NM_023037	Enhancer
cg01965508	R	PIGR	NM_002644	Enhancer
cg17953816	R	CTNNBIP1;CTNNBIP1	NM_020248;NM_001012329	Enhancer
cg08140459	R			Enhancer
cg24033633	R			Enhancer
cg24937735	F			Enhancer
cg05194636	F			Enhancer
cg14094320	R			Enhancer
cg13545897	F	CREB5;CREB5	NM_182898;NM_182899	Enhancer
cg01910727	F	ITPKB	NM_002221	Enhancer
cg00847221	F			Enhancer
cg17857357	F			Enhancer
cg00095276	F	SLC12A7	NM_006598	Enhancer
cg08688659	F	CD44;CD44;CD44;CD44;CD44	NM_001001389;NM_001001392;NM_000610;NM_001001390;NM_001001391	Enhancer
cg05389731	R	BCAR1;BCAR1;BCAR1;BCAR1;BCAR1;BCAR1;BCAR1	NM_001170718;NM_001170720;NM_001170716;NM_001170714;NM_014567;NM_001170717;NM_001170715	Enhancer
cg13758712	F	ADAMTS1	NM_006988	Enhancer
cg00767069	F			Enhancer
cg25887619	R	CUX1;CUX1;CUX1	NM_181500;NM_181552;NM_001913	Enhancer
cg17864046	R			Enhancer
cg03654273	R	CAPZB	NM_004930	Enhancer
cg13456960	R	KDM4B	NM_015015	Enhancer
cg04387347	R	ZFPM1	NM_153813	Enhancer
cg23601397	R			Enhancer
cg01197763	R			Enhancer
cg12233386	F	RARA	NM_000964	Enhancer
cg07698804	R	TBCD	NM_005993	Enhancer
cg21235334	R	DNMT3B;DNMT3B;DNMT3B	NM_175849;NM_006892;NM_175848	Enhancer
cg11120154	R			Enhancer
cg05363449	F			Enhancer
cg12434362	R			Enhancer
cg23120541	F	SEPT9;SEPT9;SEPT9;SEPT9;SEPT9	NM_001113492;NM_001113493;NM_001113491;NM_006640;NM_001113494	Enhancer
cg25059899	R	BCL2	NM_000633	Enhancer
cg23400617	R			Enhancer
cg22528270	F	PRKAG2;PRKAG2	NM_001040633;NM_016203	Enhancer
cg08670693	R	APBB2;APBB2;APBB2	NM_004307;NM_173075;NM_001166050	Enhancer
cg22209723	F			Enhancer
cg19723715	R	GPER;C7orf50;C7orf50;GPER;C7orf50	NM_001039966;NM_001134395;NM_032350;NM_001505;NM_001134396	Enhancer
cg24414282	R			Enhancer
cg02826237	F			Enhancer
cg20962215	F			Enhancer
cg17271145	F			Enhancer
cg12418190	R			Enhancer
cg07006889	R	RFX4	NM_213594	Enhancer
cg23723486	F			Enhancer
cg00288598	F	EIF2C2;EIF2C2	NM_012154;NM_001164623	Enhancer
cg25194328	R			Enhancer
cg17998316	R			Enhancer
cg22117188	F			Enhancer
cg18947209	R			Enhancer
cg16241421	R	CUX2	NM_015267	Enhancer
cg01449715	F	RNASEH2B;RNASEH2B	NM_024570;NM_001142279	Enhancer
cg07484727	F	IFT140;TMEM204	NM_014714;NM_024600	Enhancer
cg16793781	R			Enhancer
cg21483922	F	SAMD14	NM_174920	Enhancer
cg02486497	F			Enhancer
cg11321083	F	EHD1	NM_006795	Enhancer
cg21686171	R			Enhancer
cg23252902	R			Enhancer
cg05575505	F			Enhancer
cg20497635	F	ABR;ABR;ABR	NM_021962;NM_001092;NM_001159746	Enhancer
cg07471768	R	RTN4RL1	NM_178568	Enhancer
cg12678003	F	FGF14	NM_175929	Enhancer
cg06516331	F	SNIP1	NM_024700	Enhancer
cg18480233	R	CRIM1	NM_016441	Enhancer
cg11895596	F			Enhancer
cg03821121	F	MICAL2	NM_014632	Enhancer
cg22878535	F			Enhancer
cg04949429	R	LHPP;LHPP	NM_022126;NM_001167880	Enhancer
cg16038868	F	MSRA;MSRA;MSRA	NM_001135671;NM_001135670;NM_012331	Enhancer
cg00579717	R	RANBP17	NM_022897	Enhancer
cg16284395	R			Enhancer
cg10923702	R			Enhancer
cg01828111	F	MYH11;NDE1;NDE1;MYH11;MYH11;MYH11	NM_002474;NM_017668;NM_001143979;NM_001040114;NM_022844;NM_001040113	Enhancer
cg19674300	R			Enhancer
cg10788139	R			Enhancer
cg02698668	F			Enhancer
cg26807448	F	H2AFY;H2AFY;H2AFY;H2AFY	NM_004893;NM_138609;NM_138610;NM_001040158	Enhancer
cg14551562	F			Enhancer
cg12001304	F	SPHKAP;SPHKAP	NM_001142644;NM_030623	Enhancer
cg16893707	R	MBP;MBP	NM_001025101;NM_001025100	Enhancer
cg15694422	F	MGLL;MGLL	NM_007283;NM_001003794	Enhancer
cg00619470	F			Enhancer
cg00715197	F	RAD51L1;RAD51L1;RAD51L1	NM_133509;NM_002877;NM_133510	Enhancer
cg08150784	R			Enhancer
cg10453230	F			Enhancer
cg06392442	R			Enhancer
cg03295107	F			Enhancer
cg11565429	R	CHD4	NM_001273	Enhancer
cg23595413	F	ACER3	NM_018367	Enhancer
cg14879569	R			Enhancer
cg04058799	F	PRKAG2	NM_016203	Enhancer
cg08008254	F	ADORA2B	NM_000676	Enhancer
cg07294717	R			Enhancer
cg16717578	F			Enhancer
cg15744492	R	IL11	NM_000641	Enhancer
cg19627034	R			Enhancer
cg22953759	F	ANKRD33B	NM_001164440	Enhancer
cg06719445	F	FOXN3	NM_001085471	Enhancer
cg11090202	F			Enhancer
cg12520319	R	CHSY1	NM_014918	Enhancer
cg16724070	R			Enhancer
cg18001983	R			Enhancer
cg10371643	R	MYO16	NM_015011	Enhancer
cg10397819	R			Enhancer
cg23363877	R			Enhancer
cg00550340	R	CDR2L	NM_014603	Enhancer
cg25341313	R			Enhancer
cg07328519	R	ZBTB7A	NM_015898	Enhancer
cg13242090	F	PDLIM1	NM_020992	Enhancer
cg06294954	F	CUX1;CUX1;CUX1	NM_181500;NM_181552;NM_001913	Enhancer
cg27332878	F	ARNT2	NM_014862	Enhancer
cg00237631	F			Enhancer
cg14018471	R	C9orf156	NM_016481	Enhancer
cg07564563	R	C19orf28;C19orf28;C19orf28	NM_001042680;NM_021731;NM_174983	Enhancer
cg01328119	R	DUSP5P	NR_002834	Enhancer
cg16704530	R	TRAF3IP2;TRAF3IP2;TRAF3IP2;TRAF3IP2;TRAF3IP2	NR_028338;NM_001164281;NM_001164282;NM_001164283;NM_147686	Enhancer
cg07689396	F	PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B	NM_001164759;NM_001164762;NM_001164758;NM_001164760;NM_001164761;NM_002735	Enhancer
cg26811252	F	RRN3P2	NR_003369	Enhancer
cg20331980	R			Enhancer
cg17432267	F			Enhancer
cg00697095	R	GRB7;GRB7	NM_005310;NM_001030002	Enhancer
cg25799109	F	ARHGEF3;SPATA12	NM_001128615;NM_181727	Enhancer
cg26413708	R	TRERF1	NM_033502	Enhancer
cg25953130	F	ARID5B	NM_032199	Enhancer
cg18075847	F	TRPM1	NM_002420	Enhancer
cg13846344	F	FXYD2	NM_021603	Enhancer
cg09800500	F	BCAT1	NM_005504	Enhancer
cg07275207	R	C11orf75	NM_020179	Enhancer
cg19350133	F	PARP11	NM_020367	Enhancer
cg18689240	R			Enhancer
cg02456288	F			Enhancer
cg01436608	R	GLT25D2	NM_015101	Enhancer
cg00442282	F	RARA	NM_000964	Enhancer
cg01260010	F			Enhancer
cg24110396	R	CCNY	NM_181698	Enhancer
cg24437625	R			Enhancer
cg10611580	F	SEPT9;SEPT9;SEPT9	NM_001113492;NM_001113491;NM_006640	Enhancer
cg08044969	R			Enhancer
cg15689991	R	RASSF3	NM_178169	Enhancer
cg17207736	R	SLC45A4	NM_001080431	Enhancer
cg26108621	F			Enhancer
cg05438837	R	CRYL1	NM_015974	Enhancer
cg21710826	F	MACC1	NM_182762	Enhancer
cg02816525	F	ADAM10	NM_001110	Enhancer
cg10002569	R			Enhancer
cg17056676	R	ABLIM1;ABLIM1;ABLIM1	NM_001003408;NM_001003407;NM_002313	Enhancer
cg24265969	F	ERC2	NM_015576	Enhancer
cg10631716	F			Enhancer
cg12656085	F			Enhancer
cg07243202	R			Enhancer
cg09365924	F	RARG;RARG	NM_001042728;NM_000966	Enhancer
cg05593559	R			Enhancer
cg21899777	R	CELSR1	NM_014246	Enhancer
cg16867680	F			Enhancer
cg21487923	F			Enhancer
cg10377510	R			Enhancer
cg02756683	R			Enhancer
cg17398515	R			Enhancer
cg26216618	F	RTDR1	NM_014433	Enhancer
cg02765496	R	FAM122A;PIP5K1B	NM_138333;NM_003558	Enhancer
cg14381712	F	VPS13D;VPS13D	NM_015378;NM_018156	Enhancer
cg02232208	R			Enhancer
cg13898104	R	INPP5A	NM_005539	Enhancer
cg18101249	R	RNF125	NM_017831	Enhancer
cg18791205	R			Enhancer
cg16825133	R	FSTL3	NM_005860	Enhancer
cg07110659	F	LPAR3	NM_012152	Enhancer
cg13657446	R			Enhancer
cg13731523	F			Enhancer
cg00444740	R	MIR1208	NR_031613	Enhancer
cg22001211	R	XPO1	NM_003400	Enhancer
cg07980854	R			Enhancer
cg22443510	R			Enhancer
cg11748354	F	ELOVL5	NM_021814	Enhancer
cg09830083	F	P4HA2;P4HA2;P4HA2;P4HA2;P4HA2	NM_001017973;NM_001142598;NM_004199;NM_001142599;NM_001017974	Enhancer
cg11760395	F			Enhancer
cg15234197	F			Enhancer
cg09933836	F	C8orf75	NR_026765	Enhancer
cg17198230	R			Enhancer
cg02628840	R	COL18A1	NM_130445	Enhancer
cg18688392	R	ZMIZ1	NM_020338	Enhancer
cg12905261	F			Enhancer
cg09594635	R			Enhancer
cg14583973	R	RGS12;RGS12;RGS12	NM_198229;NM_198227;NM_002926	Enhancer
cg23936023	R	VCAN;VCAN;VCAN;VCAN	NM_004385;NM_001164097;NM_001126336;NM_001164098	Enhancer
cg25692002	F			Enhancer
cg20453861	F	ACVR1;ACVR1	NM_001105;NM_001111067	Enhancer
cg21519701	R	TEX2	NM_018469	Enhancer
cg05750598	F			Enhancer
cg08822075	R	NFE2L3	NM_004289	Enhancer
cg00757207	F	TNFSF12;TNFSF12-TNFSF13	NM_003809;NM_172089	Enhancer
cg00914963	R	TBC1D16	NM_019020	Enhancer
cg26244646	F	BCAS3;BCAS3	NM_001099432;NM_017679	Enhancer
cg03651219	F			Enhancer
cg12824719	F	A4GALT	NM_017436	Enhancer
cg05651511	R	RPTOR;RPTOR	NM_001163034;NM_020761	Enhancer
cg26400954	F	LMO7	NM_005358	Enhancer
cg02624284	F	TMEM44;TMEM44;TMEM44;TMEM44	NM_001011655;NM_001166306;NM_001166305;NM_138399	Enhancer
cg16049246	F			Enhancer
cg20897667	R	MIMT1;PEG3;PEG3;ZIM2;PEG3;PEG3;ZIM2;ZIM2	NR_024059;NM_001146184;NM_001146185;NM_001146326;NM_006210;NM_001146187;NM_001146327;NM_015363	Enhancer
cg20651018	F	CARS;CARS;CARS;CARS	NM_001014437;NM_001751;NM_001014438;NM_139273	Enhancer
cg06219806	R	AHNAK;AHNAK	NM_024060;NM_001620	Enhancer
cg06200512	F			Enhancer
cg20363904	R			Enhancer
cg20610950	R			Enhancer
cg15571405	R	MKLN1	NM_001145354	Enhancer
cg05822031	R			Enhancer
cg18055075	R			Enhancer
cg26673980	R	PRKAG2;PRKAG2	NM_001040633;NM_016203	Enhancer
cg02951695	R	INPP5A	NM_005539	Enhancer
cg11355029	R	MLLT1	NM_005934	Enhancer
cg05730365	R	GDNF	NM_000514	Enhancer
cg03593259	F	HRASLS2	NM_017878	Enhancer
cg00500013	R	IGF1R	NM_000875	Enhancer
cg17156743	R			Enhancer
cg24524634	F	GNA12	NM_007353	Enhancer
cg08320703	R			Enhancer
cg07140459	R	XRN1;XRN1	NM_019001;NM_001042604	Enhancer
cg01774027	F	ARID3A	NM_005224	Enhancer
cg03103035	R			Enhancer
cg00557709	R	LPHN2	NM_012302	Enhancer
cg01870834	F	PLEC1;PLEC1;PLEC1;PLEC1;PLEC1;PLEC1;PLEC1;PLEC1	NM_201378;NM_201384;NM_201382;NM_201381;NM_000445;NM_201380;NM_201383;NM_201379	Enhancer
cg10008445	F			Enhancer
cg08938062	R	RP5-1022P6.2	NM_019593	Enhancer
cg18037834	F	TENC1;TENC1;TENC1	NM_198316;NM_170754;NM_015319	Enhancer
cg04745384	R			Enhancer
cg20157339	F	RRM2B	NM_015713	Enhancer
cg05647567	F			Enhancer
cg07665575	F	RAG1	NM_000448	Enhancer
cg27512727	F			Enhancer
cg20485781	R			Enhancer
cg10013455	R	INPP5A	NM_005539	Enhancer
cg03606269	R			Enhancer
cg17922695	F	SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9	NM_001113492;NM_001113496;NM_001113493;NM_001113491;NM_006640;NM_001113494	Enhancer
cg02767093	R	STK24;STK24	NM_003576;NM_001032296	Enhancer
cg13146484	R			Enhancer
cg21483883	F	ELMO1	NM_014800	Enhancer
cg00083188	F	KCNMA1;KCNMA1;KCNMA1;KCNMA1	NM_001161353;NM_001161352;NM_002247;NM_001014797	Enhancer
cg05333174	F			Enhancer
cg18974921	R			Enhancer
cg04480106	F	RGNEF	NM_001080479	Enhancer
cg24283621	F	PFKFB3;PFKFB3	NM_004566;NM_001145443	Enhancer
cg06769994	R			Enhancer
cg02592133	R	C2orf55	NM_207362	Enhancer
cg15651394	F	CRIM1	NM_016441	Enhancer
cg15437053	R			Enhancer
cg13361023	R	ATP10A	NM_024490	Enhancer
cg04342202	F	MAD1L1;MAD1L1;MAD1L1	NM_003550;NM_001013837;NM_001013836	Enhancer
cg20961425	F	UBR3	NM_172070	Enhancer
cg02024352	R			Enhancer
cg20556803	R	MAD1L1;MAD1L1;MAD1L1	NM_003550;NM_001013837;NM_001013836	Enhancer
cg27657363	F			Enhancer
cg00418071	F			Enhancer
cg03631864	R			Enhancer
cg08966388	F			Enhancer
cg07645228	R	GTF2IRD1;GTF2IRD1	NM_005685;NM_016328	Enhancer
cg03666350	R			Enhancer
cg11621586	F	VPS26A;VPS26A	NM_001035260;NM_004896	Enhancer
cg00082939	F	C10orf41;C10orf41	NR_024421;NR_024422	Enhancer
cg19851291	F	TYROBP;TYROBP	NM_003332;NM_198125	Enhancer
cg05186311	R	EBF3	NM_001005463	Enhancer
cg27574991	R	TNS3	NM_022748	Enhancer
cg21814238	R	PDE2A;PDE2A;PDE2A;PDE2A	NM_001143839;NR_026572;NM_001146209;NM_002599	Enhancer
cg22623927	F			Enhancer
cg26977644	R	ODZ4	NM_001098816	Enhancer
cg11819799	R	SH3PXD2A	NM_014631	Enhancer
cg02442640	F	SEPT9;SEPT9;SEPT9;SEPT9;SEPT9;SEPT9	NM_001113492;NM_001113496;NM_001113493;NM_001113491;NM_006640;NM_001113494	Enhancer
cg22655196	F	RGS12;RGS12;RGS12	NM_198229;NM_198227;NM_002926	Enhancer
cg19670610	R			Enhancer
cg14908245	F			Enhancer
cg11579999	F	ZNF295;ZNF295;ZNF295	NM_001098403;NM_001098402;NM_020727	Enhancer
cg05478497	R			Enhancer
cg16434331	R	SLC39A11;SLC39A11	NM_001159770;NM_139177	Enhancer
cg25136353	F			Enhancer
cg08368934	R	GPR97	NM_170776	Enhancer
cg14204559	R	POR	NM_000941	Enhancer
cg11707391	F	MSRA;MSRA;MSRA	NM_001135671;NM_001135670;NM_012331	Enhancer
cg05647208	F			Enhancer
cg10470208	R	ZNF598	NM_178167	Enhancer
cg19408207	F	ZMAT3;ZMAT3	NM_022470;NM_152240	Enhancer
cg24341615	F	FSTL3	NM_005860	Enhancer
cg06305891	R			Enhancer
cg14369329	F	KIAA0247	NM_014734	Enhancer
cg12930304	R			Enhancer
cg08540100	R			Enhancer
cg03554736	F	KIF1A	NM_004321	Enhancer
