IlmnID	Strand	UCSC_RefGene_Name	UCSC_RefGene_Accession	class
cg09643151	F	CFLAR;CFLAR	NM_001127184;NM_003879	Promoter
cg18472881	R	UNC45A	NM_001039675	Promoter
cg03019000	F	TEX264;TEX264;TEX264	NR_024012;NM_001129884;NM_015926	Promoter
cg00149213	R	SLAMF1	NM_003037	Promoter
cg17279458	R	ZNF502;ZNF502;ZNF502;ZNF502	NM_001134441;NM_001134440;NM_001134442;NM_033210	Promoter
cg01860774	R	ZBTB25	NM_006977	Promoter
cg07283011	R	RYK;RYK	NM_002958;NM_001005861	Promoter
cg09620840	F	HLA-E	NM_005516	Promoter
cg02182440	F	SCOC;SCOC;SCOC;SCOC;SCOC;SCOC;SCOC;SCOC	NM_001153552;NM_001153585;NM_032547;NM_001153663;NM_001153484;NM_001153690;NM_001153446;NM_001153635	Promoter
cg04988273	R	PXMP4;PXMP4	NM_007238;NM_183397	Promoter
cg14796305	F			Promoter
cg16966520	R	LGTN	NM_006893	Promoter
cg19226017	F	FKBP5;LOC285847	NM_001145775;NR_027117	Promoter
cg09505788	F			Promoter
cg23588086	F	TEP1	NM_007110	Promoter
cg27258272	R	CLP1;CLP1	NM_001142597;NM_006831	Promoter
cg22197830	R	TXNDC15;TXNDC15	NM_024715;NM_024715	Promoter
cg23216612	F	RINT1	NM_021930	Promoter
cg21337580	R	MTMR9	NM_015458	Promoter
cg02334775	R	ISG20	NM_002201	Promoter
cg06081482	F	ATM;NPAT	NM_000051;NM_002519	Promoter
cg16555536	F	RAB37;RAB37;RAB37;RAB37	NM_001006638;NM_175738;NM_001163990;NM_001163989	Promoter
cg00258873	R	RPP21	NM_024839	Promoter
cg25907965	R	AKAP10	NM_007202	Promoter
cg09029538	F	AARS;EXOSC6	NM_001605;NM_058219	Promoter
cg13919821	F	ZNF502;ZNF502;ZNF502;ZNF502	NM_001134441;NM_033210;NM_001134440;NM_001134442	Promoter
cg01779447	R	IFITM4P	NR_001590	Promoter
cg10513709	F	BIK	NM_001197	Promoter
cg14428252	F	C14orf38	NM_001164399	Promoter
cg05102552	R	NRBP1	NM_013392	Promoter
cg05789608	F	DSTYK;DSTYK	NM_015375;NM_199462	Promoter
cg01350440	R	ATL3	NM_015459	Promoter
cg08376824	F	CRLS1;CRLS1	NM_019095;NM_001127458	Promoter
cg07834574	R	CHRNE;C17orf107	NM_000080;NM_001145536	Promoter
cg06760077	F			Promoter
cg26474124	F			Promoter
cg27137258	R	TMPRSS8	NR_026864	Promoter
cg27248148	F			Promoter
cg16134491	R	PTGER2	NM_000956	Promoter
cg13266292	R	RPS15	NM_001018	Promoter
cg25261151	F			Promoter
cg20701556	F	RWDD3;RWDD3	NM_001128142;NM_015485	Promoter
cg19026207	F	TMEM97	NM_014573	Promoter
cg14295110	F	SLCO3A1;SLCO3A1	NM_013272;NM_001145044	Promoter
cg06741996	R	PDXK	NM_003681	Promoter
cg16540036	F	TMCO6	NM_018502	Promoter
cg16145216	R	HIVEP3;HIVEP3	NM_024503;NM_001127714	Promoter
cg26284390	F	FAM55C;FAM55C;NFKBIZ	NM_145037;NM_001134456;NM_001005474	Promoter
cg12287025	F	ACCS;ACCS	NM_001127219;NM_032592	Promoter
cg19874145	R	ZC3H14;ZC3H14;ZC3H14;ZC3H14;ZC3H14	NM_207660;NM_207661;NM_001160103;NM_001160104;NM_024824	Promoter
cg26996818	F	COL23A1	NM_173465	Promoter
cg00115178	R	CAMK1D;CAMK1D	NM_020397;NM_153498	Promoter
cg03920729	F	NECAP2;NECAP2;NECAP2	NM_018090;NM_001145277;NM_001145278	Promoter
cg10254970	R			Promoter
cg07598936	F	RDH13;RDH13;RDH13;RDH13	NR_027382;NM_138412;NM_001145971;NR_027381	Promoter
cg05599106	F	ZNF20	NM_021143	Promoter
cg18612255	R			Promoter
cg15364618	F	LTB4R2;LTB4R2;LTB4R2;CIDEB;CIDEB;LTB4R	NM_001164693;NM_019839;NM_001164692;NM_014430;NM_014430;NM_001143919	Promoter
cg11616676	R	SRI;SRI	NM_003130;NM_198901	Promoter
cg15642412	F	KIF23;KIF23	NM_004856;NM_138555	Promoter
cg02707799	F	MYST3;MYST3;MYST3	NM_001099413;NM_001099412;NM_006766	Promoter
cg09712135	F	UNC5CL	NM_173561	Promoter
cg23343264	R	RFC5;RFC5;RFC5;RFC5	NM_001130113;NM_001130112;NM_181578;NM_007370	Promoter
cg18922874	R	AP1G2	NM_003917	Promoter
cg23340666	R	ADAL;LCMT2;ADAL	NM_001159280;NM_014793;NM_001012969	Promoter
cg19689322	R	KCNQ4;KCNQ4	NM_004700;NM_172163	Promoter
cg26937500	F	CARD11;CARD11	NM_032415;NM_032415	Promoter
cg14373988	F	PEX10;PEX10	NM_002617;NM_153818	Promoter
cg07199337	F	PRMT3;PRMT3;PRMT3	NM_001145166;NM_005788;NM_001145167	Promoter
cg23339656	R	ATG16L1;ATG16L1	NM_017974;NM_030803	Promoter
cg11344352	F	ERCC1;ERCC1;ERCC1	NM_001983;NM_202001;NM_001166049	Promoter
cg11482422	R	CUGBP2;CUGBP2;CUGBP2;CUGBP2	NM_001025076;NM_006561;NM_001025077;NM_001083591	Promoter
cg12043732	F	SLCO4A1	NM_016354	Promoter
cg03885664	R	BBS2	NM_031885	Promoter
cg26482862	R	ZNF396	NM_145756	Promoter
cg13630493	R	CLTA;CLTA;CLTA	NM_007096;NM_001833;NM_001076677	Promoter
cg02569138	R	SMARCAL1;SMARCAL1	NM_014140;NM_001127207	Promoter
cg23957144	F	CPSF1	NM_013291	Promoter
cg08888354	F	ZNF570;ZNF569	NM_144694;NM_152484	Promoter
cg03673190	F	VWA5A;VWA5A;VWA5A	NM_014622;NM_198315;NM_001130142	Promoter
cg15657686	R	TBC1D1	NM_015173	Promoter
cg26534477	F	G6PC3;G6PC3;G6PC3	NR_028582;NR_028581;NM_138387	Promoter
cg04857231	F			Promoter
cg27396192	R	TBCD	NM_005993	Promoter
cg19040026	F	UBE2D3;CISD2;UBE2D3	NM_181893;NM_001008388;NM_181890	Promoter
cg10542362	F	TNK2	NM_005781	Promoter
cg10148591	F	INSR;INSR	NM_000208;NM_001079817	Promoter
cg17402373	F	GRK6;GRK6;GRK6	NM_002082;NM_001004106;NM_001004105	Promoter
cg00309133	F	MIR548H4;GLCE	NR_031680;NM_015554	Promoter
cg11702085	R			Promoter
cg06219624	R	SNORA13;NCRNA00219	NR_002922;NR_015370	Promoter
cg02156692	R	AMZ1	NM_133463	Promoter
cg02059080	F	ZNF428	NM_182498	Promoter
cg23195510	R	RLTPR	NM_001013838	Promoter
cg06805546	F	TAGAP;TAGAP;TAGAP	NM_152133;NM_138810;NM_054114	Promoter
cg09393448	R	WRNIP1;WRNIP1	NM_130395;NM_020135	Promoter
cg10437217	F			Promoter
cg01568522	R	GALNT6	NM_007210	Promoter
cg23660755	R	ARMC7	NM_024585	Promoter
cg02186277	F	TTYH2;MGC16275	NM_032646;NR_026914	Promoter
cg24641773	F	FKBP1A;FKBP1A	NM_054014;NM_000801	Promoter
cg04729913	F	FLJ45983;FLJ45983	NR_024256;NR_024255	Promoter
cg21682826	F	HERPUD1;HERPUD1;HERPUD1;HERPUD1;HERPUD1;HERPUD1	NM_001010990;NM_001010990;NM_001010989;NM_014685;NM_014685;NM_001010989	Promoter
cg22014398	F	MGAT4B;MGAT4B	NM_014275;NM_054013	Promoter
cg07195224	F	AIM2	NM_004833	Promoter
cg17611742	R	DENND1B;DENND1B	NM_144977;NM_001142795	Promoter
cg02461883	R	OBFC2A;OBFC2A	NM_001031716;NR_024415	Promoter
cg09527362	R	C6orf150	NM_138441	Promoter
cg16913841	R			Promoter
cg19802458	R	FIS1	NM_016068	Promoter
cg03291825	F	TK1;AFMID;AFMID;AFMID	NM_003258;NM_001145526;NM_001010982;NR_027083	Promoter
cg03232933	F	BTG3;BTG3	NM_001130914;NM_006806	Promoter
cg27611263	R	THUMPD2;THUMPD2	NM_025264;NR_028102	Promoter
cg20445035	R	PLAUR;PLAUR;PLAUR	NM_001005377;NM_002659;NM_001005376	Promoter
cg19007988	F	CHMP2B	NM_014043	Promoter
cg07125725	R	ZKSCAN1	NM_003439	Promoter
cg05210497	F	TIGD3	NM_145719	Promoter
cg03830168	R			Promoter
cg09183146	F	UNKL	NM_023076	Promoter
cg18390816	F			Promoter
cg06584637	F	GGCT	NM_024051	Promoter
cg20011116	R	OBFC2A;OBFC2A	NM_001031716;NR_024415	Promoter
cg11595749	F	ATP5E;ATP5E	NM_001001977;NM_006886	Promoter
cg25761326	F	CUGBP2;CUGBP2;CUGBP2;CUGBP2	NM_001025076;NM_006561;NM_001025077;NM_001083591	Promoter
cg05693982	F	APOLD1;APOLD1	NM_001130415;NM_030817	Promoter
cg10663017	R	DUSP23	NM_017823	Promoter
cg02632314	F	ELF1;ELF1	NM_172373;NM_172373	Promoter
cg01869058	R	RDBP;SKIV2L;MIR1236	NM_002904;NM_006929;NR_031601	Promoter
cg04774597	F	RPLP1;RPLP1	NM_213725;NM_001003	Promoter
cg24899750	F	SNRPB2;SNRPB2	NM_003092;NM_198220	Promoter
cg19928046	R	CD74;CD74;CD74	NM_001025158;NM_001025159;NM_004355	Promoter
cg04995521	R	RERE;RERE;RERE	NM_001042682;NM_012102;NM_001042681	Promoter
cg00407546	R	FLJ45983;FLJ45983	NR_024256;NR_024255	Promoter
cg23618638	F			Promoter
cg01207600	R			Promoter
cg18125510	R	WARS;WDR25;WARS;WARS;WDR25;WARS;WARS;WARS	NM_004184;NM_024515;NM_004184;NM_213645;NM_001161476;NM_213646;NM_213646;NM_173701	Promoter
cg17435266	F			Promoter
cg25352134	F	ZNF681	NM_138286	Promoter
cg17439967	F	NUP133	NM_018230	Promoter
cg11263351	F	TGIF2	NM_021809	Promoter
cg16651126	F	HOXA4	NM_002141	Promoter
cg19732171	R	RPL29	NM_000992	Promoter
cg25866126	R			Promoter
cg21039631	F	CD58;CD58;CD58	NM_001779;NR_026665;NM_001144822	Promoter
cg16639185	R	LGTN	NM_006893	Promoter
cg13582818	R	ANO6;ANO6;PLEKHA9;ANO6	NM_001142680;NM_001142679;NM_015899;NM_001025356	Promoter
cg14848259	R	SYNGAP1	NM_006772	Promoter
cg04122815	R	C5orf39	NM_001014279	Promoter
cg25793430	R	ZNF83;ZNF83;ZNF83;ZNF83;ZNF83;ZNF83;ZNF83;ZNF83	NR_003936;NM_001105553;NM_001105552;NM_001105549;NM_018300;NM_001105550;NM_001105551;NM_001105554	Promoter
cg11080430	R	ZNF624	NM_020787	Promoter
cg06993413	F	DPP8;DPP8;DPP8;DPP8	NM_017743;NM_197961;NM_197960;NM_130434	Promoter
cg13785196	F	TXLNA	NM_175852	Promoter
cg27479634	F	ATP5G2;ATP5G2	NM_005176;NM_001002031	Promoter
cg07294814	F	GLI4	NM_138465	Promoter
cg15843217	F	PCGF3	NM_006315	Promoter
cg11839020	F	LRRC8D;LRRC8D	NM_018103;NM_001134479	Promoter
cg15765380	F	SIAH2	NM_005067	Promoter
cg23631909	F			Promoter
cg20603888	R	MYEF2	NM_016132	Promoter
cg08324090	F	ACAP1	NM_014716	Promoter
cg23682543	F	SMARCD2;SMARCD2	NM_001098426;NM_003077	Promoter
cg08607280	R	ZNF274;ZNF274;ZNF274	NM_016324;NM_016325;NM_133502	Promoter
cg11930390	F	IFT81;IFT81;IFT81	NM_001143779;NM_031473;NM_014055	Promoter
cg24557048	R	PRKCZ;PRKCZ;PRKCZ	NM_001033582;NM_002744;NM_001033581	Promoter
cg21491201	R	GGCT	NM_024051	Promoter
cg10615765	R			Promoter
cg04679072	F	SP110;SP110;SP110	NM_004510;NM_080424;NM_004509	Promoter
cg06800840	R	OASL;OASL	NM_003733;NM_198213	Promoter
cg09331335	R	NFIX	NM_002501	Promoter
cg00161556	R	ZDHHC13;ZDHHC13	NM_001001483;NM_019028	Promoter
cg00394823	R	ACSM3;ACSM3	NM_202000;NM_005622	Promoter
cg24255928	R	CCNJ;CCNJ;CCNJ	NM_001134376;NM_019084;NM_001134375	Promoter
cg07090813	F	PHGDH	NM_006623	Promoter
cg27226147	R			Promoter
cg16772533	F	SRCRB4D;ZP3	NM_080744;NM_007155	Promoter
cg24599942	R	GINS4	NM_032336	Promoter
cg15534461	R	PEBP1	NM_002567	Promoter
cg16164923	R	CCDC150	NM_001080539	Promoter
cg06027254	F	BCL6	NM_001706	Promoter
cg22076160	R	GNG4;GNG4;GNG4	NM_004485;NM_001098721;NM_001098722	Promoter
cg05668405	R	TRIM27	NM_006510	Promoter
cg09063149	R	THEM4	NM_053055	Promoter
cg10060574	F	IER3	NM_003897	Promoter
cg26279745	R	ADCY4	NM_139247	Promoter
cg05895453	F	KBTBD7	NM_032138	Promoter
cg26620900	F			Promoter
cg24715988	F			Promoter
cg23884531	R			Promoter
cg08248849	F	PLEKHG3	NM_015549	Promoter
cg24433722	F	ATP2B4;ATP2B4;ATP2B4;ATP2B4	NM_001001396;NM_001001396;NM_001684;NM_001684	Promoter
cg09110502	F	STK24	NM_001032296	Promoter
cg11298989	R	LENG8	NM_052925	Promoter
cg02215171	F	HERC5	NM_016323	Promoter
cg24664957	F	VPS37B	NM_024667	Promoter
cg09553448	F	NUP214	NM_005085	Promoter
cg20313963	F	SLC2A3	NM_006931	Promoter
cg17980625	F	SESN3	NM_144665	Promoter
cg24279243	F	KLF3	NM_016531	Promoter
cg25564121	F	C5orf39;LOC153684	NM_001014279;NR_015447	Promoter
cg20954987	F	C12orf68	NM_001013635	Promoter
cg22870295	F	ATXN7L1	NM_020725	Promoter
cg26399164	F	CCND1	NM_053056	Promoter
cg16393012	F	ARHGDIB	NM_001175	Promoter
cg26204638	F	TP53INP2	NM_021202	Promoter
cg17812788	R	KCNH4;KCNH4	NM_012285;NM_012285	Promoter
cg23051664	F	TNFRSF10D	NM_003840	Promoter
cg09039782	F			Promoter
cg00555538	F	SSH2	NM_033389	Promoter
cg01406381	F	SLC1A5;SLC1A5;SLC1A5	NM_001145145;NM_005628;NM_001145144	Promoter
cg11947981	R	ITGA4	NM_000885	Promoter
cg24933709	F			Promoter
cg06293365	F	TMEM120A	NM_031925	Promoter
cg05956608	R			Promoter
cg25467973	R	KIAA0495;KIAA0495	NM_207306;NM_207306	Promoter
cg10667970	R	FBXO6	NM_018438	Promoter
cg15680902	R	IL1RAP;IL1RAP;IL1RAP;IL1RAP;IL1RAP;IL1RAP	NM_002182;NM_001167930;NM_134470;NM_001167929;NM_001167931;NM_001167928	Promoter
cg13982688	R	FBP1;FBP1	NM_000507;NM_001127628	Promoter
cg19300307	R	STK24;STK24	NM_003576;NM_001032296	Promoter
cg10798225	R	PTDSS2	NM_030783	Promoter
cg01752462	R	ANO7	NM_001001891	Promoter
cg23069036	F	FBXO33	NM_203301	Promoter
cg03915752	R	PDE4B;PDE4B;PDE4B;PDE4B	NM_001037341;NM_001037339;NM_001037340;NM_002600	Promoter
cg20839149	F	SH2D2A;NTRK1;SH2D2A;SH2D2A;SH2D2A;SH2D2A;SH2D2A;SH2D2A;SH2D2A;SH2D2A	NM_001161444;NM_001007792;NM_003975;NM_001161443;NM_003975;NM_001161442;NM_001161442;NM_001161444;NM_001161441;NM_001161441	Promoter
cg07126235	R	CUL9	NM_015089	Promoter
cg17976390	R	RBM17;RBM17	NM_032905;NM_001145547	Promoter
cg18803104	F			Promoter
cg00576075	R	C1orf52;C1orf52	NM_198077;NR_024113	Promoter
cg25617012	R			Promoter
cg16748413	R			Promoter
cg22863744	F	NCOR2;NCOR2	NM_006312;NM_001077261	Promoter
cg10596925	R	MAP2K4	NM_003010	Promoter
cg16611967	F			Promoter
cg15711727	R			Promoter
cg16626405	R	TP53INP2	NM_021202	Promoter
cg09058747	F	KIFC1	NM_002263	Promoter
cg18817426	R	COX5A;COX5A	NM_004255;NM_004255	Promoter
cg01275588	F	TMEM220;TMEM220	NM_001004313;NM_001004313	Promoter
cg01573501	F	HADH	NM_005327	Promoter
cg17358530	R	HSPC072;LOC100270804;HSPC072	NR_026883;NR_026885;NR_026884	Promoter
cg09235583	F	IER3;FLOT1	NM_003897;NM_005803	Promoter
cg13484608	R	MAP2K3	NM_145109	Promoter
cg26437845	F	C1orf187	NM_198545	Promoter
cg21617516	F	CAPN2;CAPN2	NM_001748;NM_001146068	Promoter
cg25310617	F	ZNF776	NM_173632	Promoter
cg16171534	F	CCDC71	NM_022903	Promoter
cg22465736	F	SPAG5	NM_006461	Promoter
cg14114133	F			Promoter
cg22955778	R			Promoter
cg14906103	F	TMEM33	NM_018126	Promoter
cg26542283	F	C5orf39	NM_001014279	Promoter
cg05965700	R	C16orf46;C16orf46	NM_001100873;NM_152337	Promoter
cg05377162	F	IVNS1ABP	NM_006469	Promoter
cg09758204	R	KIAA0895L;EXOC3L	NM_001040715;NM_178516	Promoter
cg12960305	F	SH3BP2	NM_001122681	Promoter
cg11612799	R			Promoter
cg19406106	R	FARSA	NM_004461	Promoter
cg02208432	R	ACER3	NM_018367	Promoter
cg06351457	F	CHD9	NM_025134	Promoter
cg07580762	R	NDUFS2;NDUFS2	NM_004550;NM_001166159	Promoter
cg07625271	R	EPOR	NM_000121	Promoter
cg10182418	R	TLR6	NM_006068	Promoter
cg14247332	R	FNBP1	NM_015033	Promoter
cg01191566	F	ARL2	NM_001667	Promoter
cg23881725	R	DLEC1;DLEC1	NM_007337;NM_007335	Promoter
cg13789015	R	NCRNA00094	NR_015427	Promoter
cg13700051	F	TTC33	NM_012382	Promoter
cg09545123	R	MIR330;EML2	NR_029886;NM_012155	Promoter
cg04455646	F	IRAK2	NM_001570	Promoter
cg01027750	F	POU2F2	NM_002698	Promoter
cg17560015	F	PLEC1;PLEC1;PLEC1;PLEC1;PLEC1;PLEC1;PLEC1;PLEC1	NM_201378;NM_201384;NM_201382;NM_201381;NM_000445;NM_201380;NM_201383;NM_201379	Promoter
cg21193484	R	PRKCH	NM_006255	Promoter
cg21667061	R	NARG2;NARG2	NM_024611;NM_001018089	Promoter
cg10499172	F	DCPS	NM_014026	Promoter
cg09122414	F	INPP5B	NM_005540	Promoter
cg11638071	R	BZRAP1;BZRAP1;BZRAP1;BZRAP1	NM_004758;NM_024418;NM_024418;NM_004758	Promoter
cg27058018	R	SNORD1C	NR_004397	Promoter
cg03152092	F	B9D2;TMEM91	NM_030578;NM_001098825	Promoter
cg19736608	F	CORIN;CORIN	NM_006587;NM_006587	Promoter
cg20018469	R	VIM	NM_003380	Promoter
cg05357039	R	LOC100130987;CLCF1;CLCF1	NR_024469;NM_013246;NM_001166212	Promoter
cg17152154	F	HNRNPL	NM_001005335	Promoter
cg21261158	F	RASA3	NM_007368	Promoter
cg13314260	R	RNF14;RNF14;RNF14;RNF14;RNF14	NM_183398;NM_004290;NM_183401;NM_183399;NM_183400	Promoter
cg20694988	R			Promoter
cg12715235	F	PAG1	NM_018440	Promoter
cg03648483	R	CLIC4	NM_013943	Promoter
cg03485694	F	EFCAB4B;EFCAB4B;EFCAB4B	NM_001144959;NM_032680;NM_001144958	Promoter
cg16591159	F	TGFB1I1;TGFB1I1;TGFB1I1	NM_001042454;NM_015927;NM_001164719	Promoter
cg14641472	F	METTL11A	NM_014064	Promoter
cg13357602	R	KIAA1949;KIAA1949	NM_001134870;NM_133471	Promoter
cg04312358	R	NUMBL	NM_004756	Promoter
cg03992976	F	FOXRED2;FOXRED2	NM_024955;NM_001102371	Promoter
cg09950256	F			Promoter
cg03741657	R	PRDX5;PRDX5;TRMT112;PRDX5	NM_012094;NM_181651;NM_016404;NM_181652	Promoter
cg12492496	R	PIK3R2	NM_005027	Promoter
cg14482741	R	CHRNE;C17orf107	NM_000080;NM_001145536	Promoter
cg00498211	R	SLC1A4;SLC1A4	NM_003038;NM_001135581	Promoter
cg00853853	R	CARD9;CARD9;DNLZ	NM_052813;NM_052814;NM_001080849	Promoter
cg09273516	F	ACOT7	NM_007274	Promoter
cg14572967	F	CD72	NM_001782	Promoter
cg18942579	R	TMEM49	NM_030938	Promoter
cg24724832	R	C1orf187	NM_198545	Promoter
cg22826071	F	MIER2	NM_017550	Promoter
cg01440489	R	ELF1;ELF1	NM_172373;NM_172373	Promoter
cg02915939	R	IER3;FLOT1	NM_003897;NM_005803	Promoter
cg06211255	R	FRMD8	NM_031904	Promoter
cg12896170	F	TRIM27	NM_006510	Promoter
cg02675264	R			Promoter
cg15580355	R	MCF2L2	NM_015078	Promoter
cg07800806	R	LOC91316	NR_024448	Promoter
cg02482233	R	GBAS	NM_001483	Promoter
cg05792169	F			Promoter
cg04149916	R	STK19;STK19;DOM3Z;STK19	NM_032454;NM_004197;NM_005510;NR_026717	Promoter
cg25732961	F	KDM6B	NM_001080424	Promoter
cg03395511	R	DUSP22	NM_020185	Promoter
cg15003615	R			Promoter
cg08832018	R	LEKR1	NM_001004316	Promoter
cg08615372	F	C19orf60;C19orf60	NM_001100419;NM_001100418	Promoter
cg05666287	R	AMIGO3;RNF123	NM_198722;NM_022064	Promoter
cg18459618	R	RNF135;RNF135	NM_197939;NM_032322	Promoter
cg05945608	F			Promoter
cg15299510	F	TACC1	NM_001146216	Promoter
cg04561237	F	FAM53B	NM_014661	Promoter
cg21902817	F	LARP4;LARP4;LARP4;LARP4;LARP4;LARP4;LARP4	NM_001170803;NM_199188;NR_033200;NM_001170808;NM_001170804;NM_199190;NM_052879	Promoter
cg24503881	R	FECH;FECH	NM_001012515;NM_000140	Promoter
cg16347018	F	ATP5E;ATP5E	NM_001001977;NM_006886	Promoter
cg08569425	F	GRAMD3;GRAMD3;GRAMD3;GRAMD3	NM_001146321;NM_023927;NM_001146320;NM_001146319	Promoter
cg02193650	R	WNT1	NM_005430	Promoter
cg05886574	F	ACBD5;ACBD5;ACBD5	NM_145698;NM_001042473;NR_024150	Promoter
cg00460436	R	Magmas	NM_016069	Promoter
cg04338042	F	TNFRSF10B;TNFRSF10B;TNFRSF10B	NM_003842;NM_147187;NR_027140	Promoter
cg03478249	R	EPSTI1;EPSTI1	NM_001002264;NM_033255	Promoter
cg00797651	R	CD55;CD55	NM_001114752;NM_000574	Promoter
cg00532474	R	PSTPIP2	NM_024430	Promoter
cg19306063	R	C10orf125;C10orf125	NM_001098483;NM_198472	Promoter
cg18107396	R	RPL10A;RPL10A	NM_007104;NM_007104	Promoter
cg00665405	F	DIP2B	NM_173602	Promoter
cg14837165	F	CHST14	NM_130468	Promoter
cg26946114	R	WDR67;WDR67	NM_145647;NM_001145088	Promoter
cg08048279	F	TMEM138;CYBASC3;CYBASC3;TMEM138	NR_028473;NM_153611;NM_001161454;NM_016464	Promoter
cg11800794	R	MAPRE1	NM_012325	Promoter
cg21249371	F	KDM2B;KDM2B	NM_032590;NM_001005366	Promoter
cg01269456	R	DGUOK;DGUOK	NM_080918;NM_080916	Promoter
cg11200965	F	ACCS;ACCS	NM_001127219;NM_032592	Promoter
cg12751042	F	CDKN1B	NM_004064	Promoter
cg12992720	R	LPAR2	NM_004720	Promoter
cg24797840	R	FLJ45983;GATA3;GATA3;FLJ45983	NR_024256;NM_002051;NM_001002295;NR_024255	Promoter
cg19695334	R	SYNGAP1	NM_006772	Promoter
cg26818820	R	SMAD5;SMAD5;SMAD5OS;SMAD5	NM_001001419;NM_001001420;NR_026763;NM_005903	Promoter
cg04048517	R	CASP8;CASP8;CASP8;CASP8	NM_001080124;NM_001228;NM_033355;NM_033358	Promoter
cg26413174	F	TTC22;TTC22	NM_001114108;NM_017904	Promoter
cg11301254	F	TTC33	NM_012382	Promoter
cg22017996	F	RAC2	NM_002872	Promoter
cg19904905	R	FTL	NM_000146	Promoter
cg14957359	F	ZNF396	NM_145756	Promoter
cg03394422	F	RPS6KL1	NM_031464	Promoter
cg02206767	F	DRG2	NM_001388	Promoter
cg02327719	R	C1orf135	NM_024037	Promoter
cg03852570	F	PYROXD2	NM_032709	Promoter
cg27603069	R	TIGD3	NM_145719	Promoter
cg07664183	R	HAUS6	NM_017645	Promoter
cg09506600	F	OR2L13	NM_175911	Promoter
cg21581267	F	C11orf31	NM_170746	Promoter
cg00544436	F	HMGA1;HMGA1;HMGA1;HMGA1;HMGA1	NM_145899;NM_145902;NM_145901;NM_145903;NM_002131	Promoter
cg02997560	F			Promoter
cg18880500	R	SCP2;SCP2	NM_001007098;NM_002979	Promoter
cg01910639	R	S100A6	NM_014624	Promoter
cg24527636	R			Promoter
cg24745327	R	NEAT1	NR_028272	Promoter
cg16819803	R			Promoter
cg06902669	F	DECR1	NM_001359	Promoter
cg04665604	R	DDAH2	NM_013974	Promoter
cg01186777	R	TNFSF9;TNFSF9	NM_003811;NM_003811	Promoter
cg12433575	R	VARS2;VARS2;VARS2;GTF2H4	NM_001167734;NM_020442;NM_001167733;NM_001517	Promoter
cg12575438	F	MGMT	NM_002412	Promoter
cg06100684	F	MSRB2	NM_012228	Promoter
cg20050093	R	C10orf84;C10orf84	NM_001134672;NM_022063	Promoter
cg14204735	F	CYB561;CYB561	NM_001915;NM_001017916	Promoter
cg21187667	R			Promoter
cg01378159	R	CYTH4	NM_013385	Promoter
cg10852154	R			Promoter
cg10112391	R	DPP4	NM_001935	Promoter
cg18825076	F	IREB2	NM_004136	Promoter
cg14487271	F	WWP1	NM_007013	Promoter
cg10096055	F	TMEM52	NM_178545	Promoter
cg04582695	F	AANAT;AANAT;UBE2O	NM_001166579;NM_001166579;NM_022066	Promoter
cg02945056	F	GCC1	NM_024523	Promoter
cg16824301	R	RGS16	NM_002928	Promoter
cg24573743	F	ANKRD53;ANKRD53	NM_024933;NM_001115116	Promoter
cg05414338	F			Promoter
cg05353884	R			Promoter
cg20418725	R	CASP8;CASP8;CASP8;CASP8;CASP8	NM_001080124;NM_033355;NM_033358;NM_001080125;NM_001228	Promoter
cg01007345	R	TEC	NM_003215	Promoter
cg03946324	F	DCLRE1C;DCLRE1C;DCLRE1C;DCLRE1C	NM_001033855;NM_022487;NM_001033857;NM_001033858	Promoter
cg22512670	R	RPS6KA1	NM_002953	Promoter
cg20657864	F			Promoter
cg20464195	R	HCG4P6	NR_001317	Promoter
cg21130374	R	MX2	NM_002463	Promoter
cg04770751	R	STXBP2;STXBP2	NM_001127396;NM_006949	Promoter
cg07531860	R	LOC100132707;LOC100132707	NR_024476;NR_024477	Promoter
cg05819371	F	BTG1	NM_001731	Promoter
cg08918658	F	SYNJ2	NM_003898	Promoter
cg18629334	F	HIST1H2BJ	NM_021058	Promoter
cg27625732	F	TBC1D13	NM_018201	Promoter
cg23761161	R	ZNF7	NM_003416	Promoter
cg08742424	F	KLHDC5	NM_020782	Promoter
cg16579555	F	RNF135;RNF135	NM_032322;NM_197939	Promoter
cg25198941	R			Promoter
cg10549831	F	NET1;NET1	NM_001047160;NM_005863	Promoter
cg13993336	R	PCDHGA4;PCDHGA12;PCDHGA11;PCDHGA11;PCDHGA9;PCDHGA1;PCDHGB1;PCDHGC3;PCDHGB6;PCDHGB3;PCDHGB7;PCDHGC3;PCDHGA6;PCDHGA8;PCDHGA10;PCDHGA5;PCDHGB4;PCDHGA3;PCDHGC3;PCDHGA2;PCDHGA7;PCDHGB2;PCDHGB5	NM_018917;NM_003735;NM_032092;NM_018914;NM_018921;NM_018912;NM_018922;NM_032402;NM_018926;NM_018924;NM_018927;NM_032403;NM_018919;NM_032088;NM_018913;NM_018918;NM_003736;NM_018916;NM_002588;NM_018915;NM_018920;NM_018923;NM_018925	Promoter
cg24582934	R	C13orf15	NM_014059	Promoter
cg03716908	F			Promoter
cg18082788	R	ZC3H12D	NM_207360	Promoter
cg16992713	R			Promoter
cg25272655	F	HIST3H2BB	NM_175055	Promoter
cg19643921	F	NUMBL	NM_004756	Promoter
cg12937434	R	BZRAP1;BZRAP1;BZRAP1;BZRAP1	NM_004758;NM_024418;NM_024418;NM_004758	Promoter
